Rider_ID,Year,Age,TDF_Pos,Best_Pos_BT_UWT,Best_Pos_BT_PT,Best_Pos_AT_UWT_YB,Best_Pos_AT_PT_YB,Best_Pos_UWT_YB,Best_Pos_PT_YB,FC_Points_YB,FC_Pos_YB,best_tdf_result,best_other_gt_result,best_recent_tdf_result,best_recent_other_gt_result,tdf_debut,gt_debut,rode_giro,FC_Points,FC_Pos,Best_Pos_AT_UWT,Best_Pos_AT_PT,Best_Pos_UWT,Best_Pos_PT,Best_Pos_BT_UWT_YB,Best_Pos_BT_PT_YB
784,2015,25,46.0,30.0,1.0,DNF,,29.0,49.0,2104.0,3,42.0,121.0,42.0,,,,0.0,2637.0,1,999.0,,30.0,1.0,29.0,49.0
784,2016,26,95.0,2.0,35.0,DNF,,30.0,1.0,2637.0,1,42.0,121.0,46.0,,,,0.0,3537.0,1,3.0,,2.0,35.0,30.0,1.0
784,2017,27,DNF,39.0,,3.0,,2.0,35.0,3537.0,1,42.0,121.0,46.0,,,,0.0,2217.0,1,7.0,,7.0,,2.0,35.0
784,2018,28,71.0,32.0,,7.0,,7.0,,2217.0,1,42.0,121.0,46.0,,,,0.0,2628.0,1,119.0,,32.0,,39.0,
784,2019,29,82.0,55.0,,119.0,,32.0,,2628.0,1,42.0,119.0,71.0,119.0,,,0.0,1857.0,5,,,55.0,,32.0,
784,2020,30,84.0,DNF,47.0,,,55.0,,1857.0,5,42.0,119.0,71.0,119.0,,,0.0,1142.0,8,92.0,,92.0,47.0,55.0,
784,2021,31,DNF,77.0,,92.0,,92.0,47.0,1142.0,8,42.0,92.0,71.0,92.0,,,1.0,1090.0,17,42.0,,42.0,,999.0,47.0
784,2022,32,115.0,DNF,,42.0,,42.0,,1090.0,17,42.0,92.0,82.0,92.0,,,0.0,461.0,51,,,999.0,,77.0,
784,2023,33,127.0,98.0,8.0,,,DNF,,461.0,51,42.0,92.0,84.0,92.0,,,0.0,393.0,61,,,98.0,8.0,999.0,
784,2024,34,,,90.0,,,98.0,8.0,393.0,61,,,,,,,,4.0,113,,,,90.0,98.0,8.0
828,2011,24,137.0,3.0,69.0,,,,,0.0,1,,132.0,,132.0,1.0,,0.0,518.0,44,999.0,,3.0,69.0,,
828,2012,25,,DNF,52.0,DNF,,3.0,69.0,518.0,44,,,,,,,,500.0,48,79.0,999.0,79.0,52.0,3.0,69.0
828,2013,26,,141.0,20.0,79.0,DNF,79.0,52.0,500.0,48,,,,,,,,294.0,78,999.0,,141.0,20.0,999.0,52.0
828,2014,27,,58.0,97.0,DNF,,141.0,20.0,294.0,78,,,,,,,,1045.0,16,48.0,25.0,48.0,25.0,141.0,20.0
828,2015,28,,31.0,67.0,48.0,25.0,48.0,25.0,1045.0,16,,,,,,,,567.0,43,,22.0,31.0,22.0,58.0,97.0
828,2016,29,,34.0,18.0,,22.0,31.0,22.0,567.0,43,,,,,,,,887.0,22,37.0,8.0,34.0,8.0,31.0,67.0
828,2017,30,83.0,35.0,,37.0,8.0,34.0,8.0,887.0,20,137.0,113.0,,113.0,,,0.0,528.0,43,999.0,,35.0,,34.0,18.0
828,2018,31,,109.0,34.0,DNF,,35.0,,528.0,43,,,,,,,,43.0,160,63.0,58.0,63.0,34.0,35.0,
828,2019,32,,23.0,22.0,63.0,58.0,63.0,34.0,43.0,150,,,,,,,,431.0,65,24.0,17.0,23.0,17.0,109.0,34.0
828,2020,33,,,20.0,24.0,17.0,23.0,17.0,431.0,65,,,,,,,,389.0,43,18.0,,18.0,20.0,23.0,22.0
828,2021,34,,49.0,54.0,18.0,,18.0,20.0,389.0,43,,,,,,,,134.0,109,32.0,41.0,32.0,41.0,,20.0
828,2022,35,,58.0,43.0,32.0,41.0,32.0,41.0,134.0,107,,,,,,,,88.0,121,,84.0,58.0,43.0,49.0,54.0
828,2023,36,,48.0,68.0,,84.0,58.0,43.0,88.0,117,,,,,,,,27.0,121,,72.0,48.0,68.0,58.0,43.0
828,2024,37,,56.0,68.0,,72.0,48.0,68.0,27.0,114,,,,,,,,107.0,94,70.0,15.0,56.0,15.0,48.0,68.0
828,2025,38,,46.0,24.0,70.0,15.0,56.0,15.0,107.0,89,,,,,,,,125.0,60,,,46.0,24.0,56.0,68.0
849,2011,24,,78.0,105.0,,,,,0.0,1,,,,,,,,114.0,115,999.0,35.0,78.0,35.0,,
849,2012,25,,52.0,DNF,DNF,35.0,78.0,35.0,114.0,114,,,,,,,,84.0,145,117.0,,52.0,999.0,78.0,105.0
849,2013,26,119.0,86.0,33.0,117.0,,52.0,DNF,84.0,143,,84.0,,84.0,1.0,,0.0,7.0,169,999.0,,86.0,33.0,52.0,999.0
849,2014,27,100.0,97.0,52.0,DNF,,86.0,33.0,7.0,158,119.0,84.0,119.0,84.0,,,0.0,67.0,162,90.0,,90.0,52.0,86.0,33.0
849,2015,28,,116.0,66.0,90.0,,90.0,52.0,67.0,159,,,,,,,,104.0,149,93.0,999.0,93.0,66.0,97.0,52.0
849,2016,29,,103.0,21.0,93.0,DNF,93.0,66.0,104.0,148,,,,,,,,137.0,126,83.0,62.0,83.0,21.0,116.0,66.0
849,2017,30,,118.0,76.0,83.0,62.0,83.0,21.0,137.0,123,,,,,,,,9.0,181,,77.0,118.0,76.0,103.0,21.0
849,2018,31,,,75.0,,77.0,118.0,76.0,9.0,176,,,,,,,,43.0,160,,57.0,,57.0,118.0,76.0
861,2011,23,104.0,DNF,11.0,,,,,0.0,1,,,,,1.0,,0.0,454.0,53,,,999.0,11.0,,
861,2012,24,94.0,25.0,,,,DNF,11.0,454.0,53,104.0,,104.0,,,,0.0,333.0,73,,,25.0,,999.0,11.0
861,2013,25,66.0,28.0,,,,25.0,,333.0,73,94.0,,94.0,,,,0.0,803.0,29,,,28.0,,25.0,
861,2014,26,DNF,3.0,51.0,,,28.0,,803.0,29,66.0,,66.0,,,,0.0,620.0,34,,,3.0,51.0,28.0,
861,2015,27,,12.0,,,,3.0,51.0,620.0,34,,,,,,,,351.0,74,,14.0,12.0,14.0,3.0,51.0
861,2016,28,78.0,62.0,,,14.0,12.0,14.0,351.0,74,66.0,,66.0,,,,0.0,630.0,37,,,62.0,,12.0,
861,2017,29,DNF,41.0,,,,62.0,,630.0,35,66.0,,78.0,,,,0.0,734.0,28,,,41.0,,62.0,
861,2018,30,41.0,10.0,,,,41.0,,734.0,28,66.0,,78.0,,,,0.0,560.0,41,,,10.0,,41.0,
861,2019,31,,DNF,,,,10.0,,560.0,40,,,,,,,,39.0,153,,,999.0,,10.0,
868,2011,27,,11.0,,,,,,0.0,1,,,,,,,,746.0,29,10.0,10.0,10.0,10.0,,
868,2012,28,,5.0,,10.0,10.0,10.0,10.0,746.0,29,,,,,,,,486.0,50,51.0,,5.0,,11.0,
868,2013,29,12.0,13.0,28.0,51.0,,5.0,,486.0,50,,10.0,,10.0,1.0,,0.0,759.0,31,23.0,,13.0,28.0,5.0,
868,2014,30,18.0,8.0,20.0,23.0,,13.0,28.0,759.0,31,12.0,10.0,12.0,10.0,,,0.0,771.0,23,12.0,,8.0,20.0,13.0,28.0
868,2015,31,,17.0,DNF,12.0,,8.0,20.0,771.0,23,,,,,,,,929.0,17,8.0,,8.0,999.0,8.0,20.0
868,2016,32,17.0,12.0,,8.0,,8.0,DNF,929.0,17,12.0,8.0,12.0,8.0,,,1.0,546.0,43,,,12.0,,17.0,999.0
868,2017,33,14.0,9.0,13.0,,,12.0,,546.0,41,12.0,8.0,17.0,8.0,,,0.0,728.0,30,16.0,,9.0,13.0,12.0,
868,2018,34,23.0,16.0,,16.0,,9.0,13.0,728.0,30,12.0,8.0,14.0,8.0,,,1.0,485.0,51,,32.0,16.0,32.0,9.0,13.0
868,2019,35,,8.0,36.0,,32.0,16.0,32.0,485.0,50,,,,,,,,676.0,34,10.0,,8.0,36.0,16.0,
868,2020,36,DNF,9.0,10.0,10.0,,8.0,36.0,676.0,34,12.0,8.0,14.0,10.0,,,0.0,408.0,42,13.0,,9.0,10.0,8.0,36.0
868,2021,37,,25.0,DNF,13.0,,9.0,10.0,408.0,42,,,,,,,,143.0,107,31.0,52.0,25.0,52.0,9.0,10.0
868,2022,38,,DNF,DNF,31.0,52.0,25.0,52.0,143.0,105,,,,,,,,93.0,118,,34.0,999.0,34.0,25.0,999.0
869,2011,31,149.0,68.0,38.0,,,,,0.0,1,,101.0,,101.0,1.0,,0.0,50.0,138,999.0,,68.0,38.0,,
869,2012,32,134.0,91.0,91.0,DNF,,68.0,38.0,50.0,137,149.0,101.0,149.0,101.0,,,0.0,253.0,95,103.0,,91.0,91.0,68.0,38.0
869,2013,33,,DNF,DNF,103.0,,91.0,91.0,253.0,95,,,,,,,,167.0,115,122.0,999.0,122.0,999.0,91.0,91.0
869,2016,36,,,70.0,,,,,0.0,178,,,,,,,,0.0,177,,,,70.0,,
871,2011,24,,19.0,DNF,,,,,0.0,1,,,,,,,,307.0,74,76.0,,19.0,999.0,,
871,2012,25,,42.0,,76.0,,19.0,DNF,307.0,73,,,,,,,,591.0,39,6.0,13.0,6.0,13.0,19.0,999.0
871,2013,26,97.0,14.0,,6.0,13.0,6.0,13.0,591.0,39,,148.0,,148.0,1.0,,0.0,305.0,73,,,14.0,,42.0,
871,2014,27,,41.0,,,,14.0,,305.0,73,,,,,,,,163.0,124,65.0,,41.0,,14.0,
871,2015,28,24.0,15.0,59.0,65.0,,41.0,,163.0,123,97.0,57.0,97.0,57.0,,,0.0,669.0,28,,,15.0,59.0,41.0,
871,2016,29,,41.0,101.0,,,15.0,59.0,669.0,28,,,,,,,,635.0,35,17.0,,17.0,101.0,15.0,59.0
871,2017,30,60.0,7.0,7.0,17.0,,17.0,101.0,635.0,33,24.0,36.0,24.0,36.0,,,0.0,851.0,24,,12.0,7.0,7.0,41.0,101.0
871,2018,31,70.0,12.0,,,12.0,7.0,7.0,851.0,24,24.0,36.0,24.0,36.0,,,0.0,556.0,43,100.0,,12.0,,7.0,7.0
871,2019,32,50.0,15.0,,100.0,,12.0,,556.0,42,24.0,36.0,60.0,36.0,,,0.0,91.0,135,,,15.0,,12.0,
871,2020,33,DNF,43.0,113.0,,,15.0,,91.0,127,24.0,36.0,50.0,100.0,,,0.0,204.0,66,24.0,,24.0,113.0,15.0,
871,2021,34,23.0,23.0,,24.0,,24.0,113.0,204.0,66,24.0,23.0,50.0,24.0,,,1.0,233.0,83,,34.0,23.0,34.0,43.0,113.0
871,2022,35,48.0,43.0,29.0,,34.0,23.0,34.0,233.0,83,23.0,23.0,23.0,23.0,,,1.0,126.0,107,,,43.0,29.0,23.0,
871,2023,36,15.0,12.0,25.0,,,43.0,29.0,126.0,104,23.0,23.0,23.0,23.0,,,0.0,452.0,55,60.0,,12.0,25.0,43.0,29.0
871,2024,37,53.0,41.0,,60.0,,12.0,25.0,452.0,55,15.0,23.0,15.0,23.0,,,0.0,0.0,116,,61.0,41.0,61.0,12.0,25.0
871,2025,38,,50.0,33.0,,61.0,41.0,61.0,0.0,106,,,,,,,,11.0,88,,,50.0,33.0,41.0,
875,2011,22,,45.0,DNF,,,,,0.0,1,,,,,,,,34.0,139,155.0,41.0,45.0,41.0,,
875,2012,23,,111.0,64.0,155.0,41.0,45.0,41.0,34.0,138,,,,,,,,367.0,68,,69.0,111.0,64.0,45.0,999.0
875,2013,24,,108.0,4.0,,69.0,111.0,64.0,367.0,68,,,,,,,,336.0,67,,37.0,108.0,4.0,111.0,64.0
875,2014,25,,80.0,5.0,,37.0,108.0,4.0,336.0,67,,,,,,,,370.0,72,,37.0,80.0,5.0,108.0,4.0
875,2015,26,156.0,94.0,92.0,,37.0,80.0,5.0,370.0,72,,90.0,,111.0,1.0,,0.0,364.0,71,71.0,,71.0,92.0,80.0,5.0
875,2016,27,,89.0,57.0,71.0,,71.0,92.0,364.0,71,,,,,,,,169.0,114,999.0,,89.0,57.0,94.0,92.0
875,2017,28,,118.0,2.0,DNF,,89.0,57.0,169.0,111,,,,,,,,398.0,58,999.0,999.0,118.0,2.0,89.0,57.0
875,2018,29,,104.0,90.0,DNF,DNF,118.0,2.0,398.0,57,,,,,,,,77.0,146,158.0,,104.0,90.0,118.0,2.0
875,2019,30,,137.0,92.0,158.0,,104.0,90.0,77.0,139,,,,,,,,295.0,84,,999.0,137.0,92.0,104.0,90.0
875,2020,31,,123.0,53.0,,DNF,137.0,92.0,295.0,82,,,,,,,,123.0,86,126.0,,123.0,53.0,137.0,92.0
875,2021,32,,101.0,59.0,126.0,,123.0,53.0,123.0,86,,,,,,,,71.0,126,123.0,,101.0,59.0,123.0,53.0
875,2022,33,,110.0,95.0,123.0,,101.0,59.0,71.0,123,,,,,,,,4.0,149,98.0,999.0,98.0,95.0,101.0,59.0
894,2011,25,,19.0,,,,,,0.0,1,,,,,,,,164.0,101,,13.0,19.0,13.0,,
894,2012,26,,,DNF,,13.0,19.0,13.0,164.0,100,,,,,,,,104.0,138,,8.0,,8.0,19.0,
894,2013,27,,10.0,7.0,,8.0,,8.0,104.0,136,,,,,,,,509.0,46,,,10.0,7.0,,999.0
894,2014,28,32.0,16.0,9.0,,,10.0,7.0,509.0,46,,34.0,,34.0,1.0,,0.0,181.0,117,,,16.0,9.0,10.0,7.0
894,2015,29,60.0,29.0,,,,16.0,9.0,181.0,117,32.0,34.0,32.0,,,,0.0,91.0,153,,10.0,29.0,10.0,16.0,9.0
894,2016,30,,40.0,,,10.0,29.0,10.0,91.0,152,,,,,,,,196.0,108,21.0,,21.0,,29.0,
904,2011,30,158.0,,50.0,,,,,0.0,1,,127.0,,,1.0,,0.0,79.0,127,,35.0,,35.0,,
904,2012,31,139.0,,66.0,,35.0,,35.0,79.0,126,158.0,127.0,158.0,,,,0.0,270.0,91,,999.0,,66.0,,50.0
904,2013,32,158.0,,38.0,,DNF,,66.0,270.0,91,139.0,127.0,139.0,,,,0.0,220.0,96,,,,38.0,,66.0
904,2014,33,128.0,107.0,58.0,,,,38.0,220.0,96,139.0,127.0,139.0,,,,0.0,148.0,131,999.0,,107.0,58.0,,38.0
904,2015,34,137.0,DNF,71.0,DNF,,107.0,58.0,148.0,130,128.0,127.0,128.0,,,,0.0,57.0,165,,,999.0,71.0,107.0,58.0
904,2016,35,158.0,,96.0,,,DNF,71.0,57.0,163,128.0,127.0,128.0,,,,0.0,77.0,146,,,,96.0,999.0,71.0
904,2017,36,134.0,,55.0,,,,96.0,77.0,141,128.0,127.0,128.0,,,,0.0,84.0,151,,77.0,,55.0,,96.0
904,2018,37,,,74.0,,77.0,,55.0,84.0,148,,,,,,,,16.0,174,,83.0,,74.0,,55.0
906,2011,27,151.0,72.0,18.0,,,,,0.0,1,,100.0,,100.0,1.0,,0.0,162.0,103,,999.0,72.0,18.0,,
906,2012,28,,,DNF,,DNF,72.0,18.0,162.0,102,,,,,,,,36.0,161,,32.0,,32.0,72.0,18.0
906,2013,29,,94.0,16.0,,32.0,,32.0,36.0,156,,,,,,,,33.0,159,,,94.0,16.0,,999.0
906,2014,30,83.0,36.0,,,,94.0,16.0,33.0,148,151.0,80.0,151.0,,,,1.0,19.0,174,,,36.0,,94.0,16.0
906,2015,31,74.0,84.0,,,,36.0,,19.0,169,83.0,80.0,83.0,80.0,,,0.0,26.0,173,,999.0,84.0,999.0,36.0,
906,2016,32,,63.0,29.0,,DNF,84.0,DNF,26.0,170,,,,,,,,72.0,149,74.0,53.0,63.0,29.0,84.0,
906,2017,33,106.0,40.0,,74.0,53.0,63.0,29.0,72.0,144,74.0,74.0,74.0,74.0,,,0.0,57.0,162,,,40.0,,63.0,29.0
906,2018,34,,90.0,,,,40.0,,57.0,159,,,,,,,,0.0,179,,68.0,90.0,68.0,40.0,
912,2011,26,,117.0,DNF,,,,,0.0,1,,,,,,,,70.0,131,78.0,,78.0,999.0,,
912,2012,27,,82.0,41.0,78.0,,78.0,DNF,70.0,130,,,,,,,,135.0,127,37.0,47.0,37.0,41.0,117.0,999.0
912,2013,28,,53.0,,37.0,47.0,37.0,41.0,135.0,125,,,,,,,,297.0,76,25.0,33.0,25.0,33.0,82.0,41.0
912,2014,29,,33.0,59.0,25.0,33.0,25.0,33.0,297.0,76,,,,,,,,98.0,150,36.0,,33.0,59.0,53.0,
912,2015,30,63.0,42.0,18.0,36.0,,33.0,59.0,98.0,148,,36.0,,36.0,1.0,,0.0,171.0,129,999.0,26.0,42.0,18.0,33.0,59.0
912,2016,31,,35.0,49.0,DNF,26.0,42.0,18.0,171.0,128,,,,,,,,182.0,111,44.0,55.0,35.0,49.0,42.0,18.0
912,2017,32,81.0,46.0,,44.0,55.0,35.0,49.0,182.0,108,63.0,36.0,63.0,36.0,,,0.0,124.0,139,,44.0,46.0,44.0,35.0,49.0
912,2018,33,,37.0,,,44.0,46.0,44.0,124.0,136,,,,,,,,160.0,114,55.0,4.0,37.0,4.0,46.0,
912,2019,34,,43.0,42.0,55.0,4.0,37.0,4.0,160.0,109,,,,,,,,110.0,127,,21.0,43.0,21.0,37.0,
912,2020,35,,34.0,43.0,,21.0,43.0,21.0,110.0,121,,,,,,,,14.0,132,84.0,37.0,34.0,37.0,43.0,42.0
922,2011,24,152.0,,16.0,,,,,0.0,1,,87.0,,87.0,1.0,,0.0,181.0,97,41.0,,41.0,16.0,,
922,2012,25,90.0,115.0,17.0,41.0,,41.0,16.0,181.0,96,152.0,87.0,152.0,87.0,,,0.0,116.0,133,,24.0,115.0,17.0,,16.0
922,2013,26,,123.0,29.0,,24.0,115.0,17.0,116.0,131,,,,,,,,166.0,116,91.0,41.0,91.0,29.0,115.0,17.0
922,2014,27,,49.0,19.0,91.0,41.0,91.0,29.0,166.0,114,,,,,,,,177.0,119,83.0,999.0,49.0,19.0,123.0,29.0
929,2011,24,DNF,18.0,49.0,,,,,0.0,1,,,,,1.0,1.0,0.0,1050.0,15,4.0,,4.0,49.0,,
929,2012,25,DNF,8.0,2.0,4.0,,4.0,49.0,1050.0,15,,17.0,,17.0,,,0.0,691.0,31,,,8.0,2.0,18.0,49.0
929,2013,26,28.0,9.0,19.0,,,8.0,2.0,691.0,31,,17.0,,17.0,,,0.0,503.0,47,999.0,,9.0,19.0,8.0,2.0
929,2014,27,,10.0,,DNF,,9.0,19.0,503.0,47,,,,,,,,502.0,48,15.0,33.0,10.0,33.0,9.0,19.0
929,2015,28,44.0,7.0,15.0,15.0,33.0,10.0,33.0,502.0,48,28.0,17.0,28.0,21.0,,,0.0,904.0,19,,2.0,7.0,2.0,10.0,
929,2016,29,28.0,14.0,,,2.0,7.0,2.0,904.0,19,28.0,17.0,28.0,21.0,,,0.0,1085.0,17,,32.0,14.0,32.0,7.0,15.0
929,2017,30,,,4.0,,32.0,14.0,32.0,1085.0,15,,,,,,,,1070.0,14,3.0,,3.0,4.0,14.0,
929,2018,31,58.0,12.0,2.0,3.0,,3.0,4.0,1070.0,14,28.0,6.0,28.0,6.0,,,1.0,794.0,26,,2.0,12.0,2.0,,4.0
929,2019,32,26.0,3.0,3.0,,2.0,12.0,2.0,794.0,26,28.0,6.0,28.0,6.0,,,0.0,992.0,18,34.0,,3.0,3.0,12.0,2.0
929,2020,33,110.0,21.0,6.0,34.0,,3.0,3.0,992.0,18,26.0,6.0,26.0,6.0,,,0.0,614.0,24,6.0,,6.0,6.0,3.0,3.0
929,2021,34,16.0,19.0,4.0,6.0,,6.0,6.0,614.0,24,26.0,6.0,26.0,6.0,,,0.0,558.0,41,23.0,,19.0,4.0,21.0,6.0
929,2022,35,,15.0,1.0,23.0,,19.0,4.0,558.0,41,,,,,,,,455.0,52,999.0,51.0,15.0,1.0,19.0,4.0
929,2023,36,27.0,6.0,9.0,DNF,51.0,15.0,1.0,455.0,52,16.0,6.0,16.0,6.0,,,0.0,687.0,33,15.0,,6.0,9.0,15.0,1.0
929,2024,37,43.0,11.0,3.0,15.0,,6.0,9.0,687.0,33,16.0,6.0,16.0,15.0,,,0.0,624.0,32,,17.0,11.0,3.0,6.0,9.0
929,2025,38,,18.0,1.0,,17.0,11.0,3.0,624.0,31,,,,,,,,376.0,28,,,18.0,1.0,11.0,3.0
936,2011,25,21.0,14.0,4.0,,,,,0.0,1,,,,,1.0,1.0,0.0,520.0,43,999.0,45.0,14.0,4.0,,
936,2012,26,DNF,52.0,9.0,DNF,45.0,14.0,4.0,520.0,43,21.0,,21.0,,,,0.0,152.0,120,999.0,,52.0,9.0,14.0,4.0
936,2013,27,,54.0,30.0,DNF,,52.0,9.0,152.0,119,,,,,,,,21.0,164,,49.0,54.0,30.0,52.0,9.0
936,2014,28,,,9.0,,49.0,54.0,30.0,21.0,153,,,,,,,,178.0,118,,,,9.0,54.0,30.0
936,2015,29,,,37.0,,,,9.0,178.0,118,,,,,,,,55.0,166,,,,37.0,,9.0
936,2016,30,,,18.0,,,,37.0,55.0,164,,,,,,,,41.0,163,,25.0,,18.0,,37.0
936,2017,31,,,16.0,,25.0,,18.0,41.0,157,,,,,,,,233.0,107,,,,16.0,,18.0
936,2018,32,,,13.0,,,,16.0,233.0,104,,,,,,,,92.0,142,,,,13.0,,16.0
948,2011,23,,,2.0,,,,,0.0,1,,,,,,,,563.0,37,159.0,62.0,159.0,2.0,,
948,2012,24,,27.0,17.0,159.0,62.0,159.0,2.0,563.0,37,,,,,,,,256.0,94,9.0,32.0,9.0,17.0,,2.0
948,2013,25,44.0,12.0,DNF,9.0,32.0,9.0,17.0,256.0,94,,90.0,,90.0,1.0,,0.0,304.0,74,47.0,,12.0,999.0,27.0,17.0
948,2014,26,,13.0,,47.0,,12.0,DNF,304.0,74,,,,,,,,380.0,70,87.0,,13.0,,12.0,999.0
948,2015,27,112.0,9.0,,87.0,,13.0,,380.0,70,44.0,9.0,44.0,13.0,,,1.0,603.0,38,,,9.0,,13.0,
948,2016,28,,40.0,9.0,,,9.0,,603.0,38,,,,,,,,464.0,55,108.0,,40.0,9.0,9.0,
948,2017,29,,77.0,DNF,108.0,,40.0,9.0,464.0,53,,,,,,,,544.0,39,999.0,126.0,77.0,126.0,40.0,9.0
948,2018,30,,11.0,28.0,DNF,126.0,77.0,126.0,544.0,39,,,,,,,,685.0,33,90.0,,11.0,28.0,77.0,999.0
948,2019,31,,DNF,,90.0,,11.0,28.0,685.0,33,,,,,,,,134.0,119,999.0,,999.0,,11.0,28.0
948,2020,32,,,DNF,DNF,,DNF,,134.0,113,,,,,,,,4.0,139,999.0,,999.0,999.0,999.0,
959,2011,28,138.0,,6.0,,,,,0.0,1,,,,,1.0,1.0,0.0,467.0,51,,13.0,,6.0,,
959,2012,29,,DNF,49.0,,13.0,,6.0,467.0,51,,,,,,,,408.0,62,,8.0,999.0,8.0,,6.0
959,2013,30,,DNF,36.0,,8.0,DNF,8.0,408.0,62,,,,,,,,101.0,137,,,999.0,36.0,999.0,49.0
964,2011,26,,40.0,,,,,,0.0,1,,,,,,,,521.0,42,,45.0,40.0,45.0,,
964,2012,27,92.0,30.0,,,45.0,40.0,45.0,521.0,42,,,,,1.0,1.0,0.0,1045.0,16,,999.0,30.0,999.0,40.0,
964,2013,28,87.0,61.0,,,DNF,30.0,DNF,1045.0,16,92.0,,92.0,,,,0.0,731.0,32,,,61.0,,30.0,
964,2014,29,109.0,71.0,7.0,,,61.0,,731.0,32,87.0,,87.0,,,,0.0,884.0,18,,,71.0,7.0,61.0,
964,2015,30,94.0,53.0,,,,71.0,7.0,884.0,18,87.0,,87.0,,,,0.0,575.0,40,74.0,,53.0,,71.0,7.0
964,2016,31,,109.0,,74.0,,53.0,,575.0,40,,,,,,,,352.0,71,,999.0,109.0,999.0,53.0,
964,2017,32,117.0,83.0,,,DNF,109.0,DNF,352.0,68,87.0,74.0,94.0,74.0,,,0.0,811.0,25,,,83.0,,109.0,
964,2018,33,101.0,101.0,17.0,,,83.0,,811.0,25,87.0,74.0,94.0,74.0,,,0.0,522.0,46,,,101.0,17.0,83.0,
964,2019,34,108.0,32.0,,,,101.0,17.0,522.0,45,87.0,74.0,101.0,,,,0.0,597.0,42,,,32.0,,101.0,17.0
964,2020,35,,DNF,28.0,,,32.0,,597.0,42,,,,,,,,146.0,78,65.0,,65.0,28.0,32.0,
964,2021,36,129.0,53.0,64.0,65.0,,65.0,28.0,146.0,78,87.0,65.0,101.0,65.0,,,0.0,444.0,53,,,53.0,64.0,999.0,28.0
964,2022,37,,56.0,4.0,,,53.0,64.0,444.0,53,,,,,,,,1017.0,19,,,56.0,4.0,53.0,64.0
964,2023,38,,DNF,28.0,,,56.0,4.0,1017.0,19,,,,,,,,193.0,87,,33.0,999.0,28.0,56.0,4.0
964,2024,39,,,,,33.0,DNF,28.0,193.0,87,,,,,,,,151.0,85,,56.0,,56.0,999.0,28.0
965,2011,22,135.0,,59.0,,,,,0.0,1,,,,,1.0,1.0,0.0,339.0,68,,,,59.0,,
965,2012,23,DNF,DNF,16.0,,,,59.0,339.0,67,135.0,,135.0,,,,0.0,322.0,76,,,999.0,16.0,,59.0
965,2013,24,89.0,112.0,56.0,,,DNF,16.0,322.0,76,135.0,,135.0,,,,0.0,169.0,113,,,112.0,56.0,999.0,16.0
965,2014,25,78.0,45.0,27.0,,,112.0,56.0,169.0,113,89.0,,89.0,,,,0.0,362.0,74,,,45.0,27.0,112.0,56.0
965,2015,26,85.0,65.0,33.0,,,45.0,27.0,362.0,74,78.0,,78.0,,,,0.0,360.0,72,,,65.0,33.0,45.0,27.0
965,2016,27,90.0,98.0,DNF,,,65.0,33.0,360.0,72,78.0,,78.0,,,,0.0,422.0,63,,,98.0,999.0,65.0,33.0
965,2017,28,,,DNF,,,98.0,DNF,422.0,60,,,,,,,,395.0,60,,80.0,,80.0,98.0,999.0
965,2018,29,,DNF,,,80.0,,80.0,395.0,59,,,,,,,,291.0,85,,,999.0,,,999.0
965,2019,30,90.0,69.0,7.0,,,DNF,,291.0,82,78.0,,90.0,,,,0.0,239.0,94,,,69.0,7.0,999.0,
965,2020,31,,,19.0,,,69.0,7.0,239.0,92,,,,,,,,160.0,74,,,,19.0,69.0,7.0
965,2021,32,DNF,40.0,54.0,,,,19.0,160.0,74,78.0,,90.0,,,,0.0,416.0,56,,,40.0,54.0,,19.0
965,2022,33,,78.0,60.0,,,40.0,54.0,416.0,56,,,,,,,,301.0,75,999.0,,78.0,60.0,40.0,54.0
965,2023,34,68.0,47.0,14.0,DNF,,78.0,60.0,301.0,75,78.0,,,,,,0.0,110.0,102,,53.0,47.0,14.0,78.0,60.0
965,2024,35,,51.0,17.0,,53.0,47.0,14.0,110.0,99,,,,,,,,109.0,93,,,51.0,17.0,47.0,14.0
965,2025,36,,67.0,,,,51.0,17.0,109.0,88,,,,,,,,16.0,85,,,67.0,,51.0,17.0
990,2011,27,,122.0,91.0,,,,,0.0,1,,,,,,,,228.0,87,,8.0,122.0,8.0,,
990,2012,28,,65.0,73.0,,8.0,122.0,8.0,228.0,86,,,,,,,,407.0,63,,30.0,65.0,30.0,122.0,91.0
990,2013,29,,58.0,3.0,,30.0,65.0,30.0,407.0,63,,,,,,,,497.0,49,96.0,51.0,58.0,3.0,65.0,73.0
990,2014,30,71.0,83.0,6.0,96.0,51.0,58.0,3.0,497.0,49,,65.0,,65.0,1.0,,0.0,421.0,60,,9.0,83.0,6.0,58.0,3.0
990,2015,31,25.0,74.0,3.0,,9.0,83.0,6.0,421.0,60,71.0,65.0,71.0,65.0,,,0.0,494.0,50,,,74.0,3.0,83.0,6.0
990,2016,32,88.0,65.0,16.0,,,74.0,3.0,494.0,50,25.0,65.0,25.0,96.0,,,0.0,227.0,104,,,65.0,16.0,74.0,3.0
990,2017,33,,35.0,27.0,,,65.0,16.0,227.0,101,,,,,,,,254.0,98,,,35.0,27.0,65.0,16.0
992,2011,26,,35.0,11.0,,,,,0.0,1,,,,,,,,0.0,150,42.0,48.0,35.0,11.0,,
